user_id;signup_started;signup_completed;acquisition_channel
b67bbec29012c42afc20361ff11812b45eaab3f2220ce43f7e32e25b32914fdc;2018-07-24 09:27:57;2018-07-24 18:24:00;Organic
b39708b1ec53d8cba574a2d192f2f99dcbb5ef4ecb3e5b793e5ea5b4c537084d;2018-07-24 09:36:12;2018-07-24 11:23:22;Organic
ee0dfd497a38775c82e1e0b55560111821def4c2f033feb525371ad5ebe9288f;2018-07-24 09:43:19;2018-07-24 10:20:25;Organic
70cd5dc53055ebc52d849e783f4aff2011ec9927becb69210bd552d7ddc46e95;2018-07-24 09:52:15;2018-07-24 10:18:22;Instagram Installs
bba18fc3f777e15d291a7d48297983db9abac763d9f19aeb3156163dc06032bd;2018-07-24 09:59:56;2018-07-24 10:10:16;Facebook Installs
3b69bb33ae1ef29b46dedb66a531cd9995336b4efa27c0e0c882928b5f0c2fcd;2018-07-24 10:27:23;2018-07-24 22:10:43;Organic
a816998c9a9e3a60fa2077c22e3ee0fdb2b0a4890c4ff359bd363414d1a5d8af;2018-07-24 10:44:34;2018-07-24 14:10:25;Instagram Installs
cff2bb6e6c12d5c3deb5b05d1f4561134589ca1c501150ae9f6454a8b0d80d13;2018-07-24 10:59:15;2018-07-25 10:07:39;Organic
9a5fff8f2bf83207de7b811da6333445243298250e10017350663deffe4274d1;2018-07-24 11:00:51;2018-07-24 11:30:25;Facebook Installs
1c3a742506924664fd1ef2b486b7792436fe138d1368320e9c718fea253f7c6d;2018-07-24 11:16:29;2018-07-24 11:34:28;Organic
f453a37bab291228c504d0ebb9c2b4ebe432502d00804f75f05123faa1b0929e;2018-07-24 11:20:33;2018-07-24 11:38:32;Coup Website
0fa91c825c18d847e2a2f1936cc0b3a4cc30092de26600e1d14878b7645bc24d;2018-07-24 11:34:03;2018-07-25 00:51:36;Instagram Installs
5dac0b8c5efc8e1d1bd341e91aed315cfc003a6d475858b538bf444587ca004e;2018-07-24 11:44:40;2018-08-22 14:40:24;Organic
c83160d06cc029cb2a183363754958473dd7d1ca34f9a358273c11311e9a9c8b;2018-07-24 11:51:07;2018-07-24 12:00:25;Organic
02c21918b199a0858a7303112d890f18a604a77554754fc13f12b5fa417fa737;2018-07-24 12:04:31;2018-07-24 12:33:13;Organic
7f2148b6d2ee4bf3a014eff8cbe96f4edea58f19ba917f9f807ff45605603d6b;2018-07-24 12:10:34;2018-07-24 12:20:15;Organic
a4f6b4688fb20c32a5d09d8d847677c293d02f50dfa2b6e87afe61d2e17dcdc2;2018-07-24 12:15:53;2018-07-24 12:55:03;Email
f0fceb1fed6c96adfbd3b456c332c5c6200facf9cb21722e0e86ff8478d1443e;2018-07-24 12:17:36;2018-07-28 22:36:55;Organic
00bf8c5c476e4ef66149feec79f58e23b049fde55d39b10b1a7916a69f11c477;2018-07-24 12:20:30;2018-07-24 12:40:41;Organic
139ac3ba3703c3b3008075b953fee03a2c16814e594c90620bd568d8d9be483d;2018-07-24 12:35:27;2018-07-25 10:55:12;Instagram Installs
65ab4dab320e44ee93468a4761732f554ab7dfa1a9985de302c1c3094b9da3bd;2018-07-24 12:37:44;2018-07-24 12:48:02;Organic
3918febbdbda377e119e632f2c6c4c9aa0c176afdb81243e8034cc34dece6f78;2018-07-24 12:39:31;2018-08-30 17:20:21;Organic
feb39b553b4a487632af43bc9c4754d6bf5564549315c08f534bf2a3c6440d32;2018-07-24 12:39:59;2018-07-24 21:12:20;Organic
dafc1f44e0a7b76936c57e1e2e1648123da839f503fdf05408d00568546b8723;2018-07-24 13:08:35;2018-07-24 13:35:18;Organic
cdad6362b22004019e7ccd20b12ef82b3436ebc373fe589fde16d1f8ceec4de8;2018-07-24 13:32:03;2018-07-24 13:47:11;Organic
fad98c9200921ee31121ce3cfa544c61ec1a2f32d1b419465c298b8ccd405ac0;2018-07-24 13:57:42;2018-07-24 14:07:45;Organic
791c8ed377559a7265b9e747d80d1fd3902fb781a8abe5f56454d2648a8780e8;2018-07-24 14:02:10;2018-08-06 17:46:44;PAR Multipurpose 1TRAJET 2018-06
7b9ace71e2f8a3b1a5b01d44c297d07715c324571480276e323a8f3d71c5530d;2018-07-24 14:10:17;2018-08-13 08:04:45;Facebook Installs
817d74b15a1d273529884411f69d41ee93ece3a097cb6acc6e5fd0b752fed401;2018-07-24 14:17:35;2018-07-24 16:05:13;Organic
f4a4b7786fa8e51cab8ddef2e35bffad8b0dc377ba8a369acfb0e3e7c143ddd9;2018-07-24 14:21:03;2018-08-08 16:00:24;Referral
9fd8025bdaa02326d1c789a54d03a4e6e5e93f33dc3315b4cda8a806d1a04db6;2018-07-24 14:22:02;2018-07-30 16:03:39;Organic
170c99c89530aab4954ba34c7e211c6d4fde2c1e7d0c8f28043c244f590da381;2018-07-24 14:29:11;2018-07-24 14:40:33;Referral
dabf536dd9030dcaf656c4b7ed3027f259a0dbe37924f61287446e0caba573de;2018-07-24 14:32:11;2018-07-24 14:45:23;Facebook Installs
ee4c13147d4dc0930d805578e47669e6876f2582c2c87185ad748ca6a4cc4c6e;2018-07-24 14:36:01;2018-07-24 15:00:12;Organic
b5ed06d053f115fb995910e162d441eab9e19b97b18e00f7eb46d24b533cb963;2018-07-24 14:44:03;2018-07-24 22:55:25;Organic
8bb97d34088bbec3b5d616db8627a8fedbcdf3481308be7d3f3741fb329a75bb;2018-07-24 14:58:52;2018-07-24 15:27:54;Organic
54b24dcd373c56bd4e7dabff3efd2cf8d7e5f9c84fb3507068ebf7d6d206f812;2018-07-24 15:02:32;2018-07-26 07:10:36;Organic
bebbf55c429ad03c71bfe871f9852d39f6c6230eefb71a61c27cb36f96ff8c55;2018-07-24 15:05:22;2018-07-25 19:20:08;Organic
6b17787a0e39c104a2ed0a0eb1f298cdb125075b870af2a437da4f95fe21c36b;2018-07-24 15:19:00;2018-07-28 01:23:05;Organic
052cefa998991da584f0ffa966a74b7f390ee8576e1eaf4b2e6a5c27296b028d;2018-07-24 15:20:51;2018-07-24 20:50:45;Adwords UAC Installs
239182b829533a04ee7c2aaf149e08f8724d38c6bf8ae0d07044f4a6dc1fdf72;2018-07-24 15:30:45;2018-08-02 21:53:22;Organic
fdbc4a42c0ffa68321b90ec4cdeb59a69eb94eb3e47d783b701b9f8764344a3e;2018-07-24 15:35:50;2018-07-24 15:45:18;Affiliate
a7fd47b53b814847f3d01bad0f73d8879df0c7fdef48c8bb8ab616e744378091;2018-07-24 15:52:27;2018-09-02 19:50:48;Organic
c9225736c3cfcbc5261b7390f066a018dcf6bf545fe711af52f7d1e83942d5ed;2018-07-24 16:16:53;2018-07-24 16:28:20;Organic
c77b413bf0ace23f5014bb94049c075049cbe1bebde83cd05f6f6b479b3475ff;2018-07-24 16:21:52;2018-07-24 16:33:59;Organic
c580653e95ee271703cd880e6a0a5824647d7d22f3e59764751141c64d7bba23;2018-07-24 16:31:06;2018-07-24 17:08:29;Organic
1390a3ae8a182a198d396fb411ced32fc07f8f6f1ee00afb1316627dda6e40dd;2018-07-24 16:54:15;2018-07-29 20:05:10;Organic
da8d9998a3184aa3f9d1d0160a0a4e0e83d10b11a0fbc44f023843ecec9db571;2018-07-24 17:00:44;2018-07-24 18:36:38;Instagram Installs
a37d3eac794b40614e17001314c6f2da7a4ecf5f015ef9e2e4ac6c8020c86358;2018-07-24 17:18:23;2018-07-24 17:25:17;Organic
b807429812db8e2d0c92649aeaf3da56c01dfa5beddd6bb86ae0e33102a7a597;2018-07-24 17:27:55;2018-07-24 18:03:13;PAR - AFILIZA - 05-2018
c7a00b64c11550d946cf6475d15591bf127eccf1b11061690b2736f725e68669;2018-07-24 17:53:18;2018-07-24 22:33:54;Organic
2c2627627abc3ad032d928fb8ad022aad6fe2376ba315dceae4840cec43548cd;2018-07-24 17:54:39;2018-07-24 18:05:15;Organic
0d92c6fd87fb5759d687c59329f569fc01602f3d399c3e4a562d8d82b7cc220e;2018-07-24 18:02:29;2018-07-25 16:00:16;Organic
510767098c686dcdf6752312c3c4b3f4a5ba6b93e4a8f29dd4fcc321cbf70f29;2018-07-24 18:14:47;2018-08-07 11:56:16;Instagram Installs
e31e9d461f7716c65f67336ef680fa8e0c9cd32b8919ddd59d7cad612f47401d;2018-07-24 18:17:14;2018-07-25 09:01:08;Referral
4df6fdf124a7c10d16f38603aa05bf4031de56c4a5b27273d311dcf9753a4e01;2018-07-24 18:18:07;2018-07-24 18:56:13;Organic
d67dbafa680b3759068003a4d5beac85bad95e2b24f60ea38e068e4ea65c777f;2018-07-24 18:23:38;2018-07-24 18:42:00;Organic
c83921f84feaadc2d9bab8205d39683b630f043ed3fe7ae5ead41dd6fac3de81;2018-07-24 18:29:40;2018-07-24 18:40:24;Organic
73514f833f5627281084e30e49a4c6fc4c30f4dd60475ee788bcf06b9c08320e;2018-07-24 18:40:12;2018-07-24 18:50:14;Organic
dd51a2d966f06e436a0f85ae15e218df53a8f4e6e482ae09f478b809904d84fb;2018-07-24 18:50:22;2018-07-25 09:01:06;Organic
d5710674f258a80b3223259d527c43df842f8fce358f3a24bd21866d2c8bfc42;2018-07-24 18:52:50;2018-07-28 18:45:15;Facebook Installs
67e3538e0836a635affe2df83cb38fe516e826cf64bd9122c0b104caa5830d90;2018-07-24 18:53:34;2018-07-26 19:20:45;Facebook Installs
c2d69aceb6d791021997b03ec9d58c8d25f564129ead54d110bbf861e01c76b1;2018-07-24 18:56:44;2018-07-26 13:17:49;Organic
56b478b5f005c320c1a1d61147d169a4857129ee45d163ed2c63b3772f7d728c;2018-07-24 19:21:40;2018-07-24 19:35:27;Organic
f83aa8068240858b10026b1f3e8bf990107b4a4cefb67554d407391e80f9594c;2018-07-24 19:22:37;2018-07-24 19:42:07;Organic
72dbcf6c4f9981b6c59ef69caf10b1e830b93b78f5d4e922f603fcb1856249a0;2018-07-24 19:23:08;2018-08-02 14:40:51;Organic
28006f95f227b67106a041e29c0665373a2210226c8cd2dba3270d1a0d0e7727;2018-07-24 19:28:02;2018-07-24 19:36:58;Organic
aca7365dc8bbc942bad89863b2d31aaf1de6f6fb2b5d0e4e082f9f615ef813ab;2018-07-24 19:39:37;2018-08-05 16:36:21;Organic
6bcb3c62b73a223db3d0f436a6e92e59f0194cc67c1d1f2ec596293828fbb087;2018-07-24 19:41:15;2018-07-24 20:05:15;Organic
85e1c4fc9eb1527d5efc715e9bbd7d12d183462e80dc76d42521a74ea9701093;2018-07-24 19:49:15;2018-07-25 10:20:04;Organic
337c9389f72881b1f63a0add93eeedf519e020158da091bf9adf22be55ab15f8;2018-07-24 19:51:28;2018-07-26 11:17:18;Organic
a28749aa3c78c265e9d526dbe1b8de4804a3fa48bc02efbf299fd821ab797462;2018-07-24 19:52:43;2018-08-06 09:12:13;Organic
a6512d1d0e8de86c9b1e786df896b33bf73316ff52276a5d9508e210127ea1d9;2018-07-24 19:53:02;2018-08-09 16:10:06;Organic
54f6525703e333c68bb82fe5ac51067442f538df27186356874d09e0c6c9942c;2018-07-24 20:04:18;2018-07-24 20:17:10;Instagram Installs
def76b0825e67acc1fb9bc3a6c76d6f1cb53f175ac81bb12019dac9dd14880b4;2018-07-24 20:17:56;2018-07-24 20:30:21;Organic
732d2ad9039ee137724a0e5345718c0bc7f2096e050cb5f685f38221116ea1aa;2018-07-24 20:54:09;2018-07-25 15:50:33;Organic
ba2c67aeb8cf1b8730daff4419f26b093ed3f4c7ccfb711ca381b3e4b3b61b3f;2018-07-24 21:24:43;2018-07-25 19:32:02;Organic
1ccbef0b0db2349b0089bc5fe851b760be9aacc6b66739497a41fa5cac270a77;2018-07-24 21:29:48;2018-07-25 06:58:02;Organic
a93ba3b0563fe776c7451d7a3396f6ace6be0f6dd5dd6bc4e61b8184ed1aec5d;2018-07-24 21:34:11;2018-07-24 22:00:22;Organic
51d448dd0ec370e1927eaae7d29bd0bc075970d177fbc5e981ad816779fbc13f;2018-07-24 21:50:14;2018-07-26 07:38:26;Instagram Installs
b4821d50f198fd2df0b8d2376c26ec3af07a4a08a470771ffebea963eafff283;2018-07-24 21:55:26;2018-07-25 10:05:14;Referral
c373ecec4d017952db96931bc9ea7c34d8fb8a976b8665dac38a5b6b160f9d66;2018-07-24 22:01:10;2018-07-25 10:24:21;PAR - AFILIZA - 05-2018
99ceb633dd8062c7d0bcc769eeb24c71fa53701a5df1822b994e37dfe2b9daee;2018-07-24 22:12:31;2018-07-29 11:45:45;Organic
fd2d851cd1b8993176aa04ef8d924bf9f4080de3b53e74e1c00e854dde4573d8;2018-07-24 22:25:05;2018-07-24 22:35:14;Organic
fad3801163b3a9c005f3a17603a689d5215c75295063c056078b3e1454b805ab;2018-07-24 22:32:42;2018-07-25 19:40:44;Organic
68e73716a8717d5ed862ce161cabf5d90f03b136599019574afd61b95ff7282a;2018-07-24 22:33:07;2018-07-25 15:25:13;Referral
e0e90a9716b0ed6a052be98751fc5250c9e5bacbae57d7678163d7586b773522;2018-07-24 22:49:27;2018-07-27 12:27:55;Organic
a9274307654653384574c7bcb800877d62161d9192e84c0f89f7b44db434baac;2018-07-24 22:51:06;2018-07-24 23:28:39;Referral
ee5590f77529f20c7bf341b819ef71d5932f29c4ac2f109ecf2fd825ea9b4426;2018-07-24 23:06:55;2018-07-24 23:15:22;Referral
5cfa5e2cf71c56ed0964130470c9f307002c6691b23c3c1f99e83f7a93832510;2018-07-25 00:33:23;2018-08-03 11:37:57;Organic
28d2d2980b3aa32317a6b0c549e4b823b8bc45c0a0dee356812b2508474d583f;2018-07-25 00:35:52;2018-07-25 00:47:03;Unknown
6cfbe91110f178d49c55a2d526944b89bca1282489d8c1f168e4dd4d064967ef;2018-07-25 00:41:07;2018-07-25 00:51:43;Organic
a19f2fd64f2c387ec1c4883deb575830ab8c0d75588e74b64d8a825bfb6219e6;2018-07-25 01:08:44;2018-07-25 03:26:39;Organic
a4d96541ab1d90f497750c74508ddbb20b0498b9a59c65f2b198b8e1ce170212;2018-07-25 02:07:37;2018-07-25 19:44:09;Organic
801ba27b34871f6a9a0b7024135bd16af6f238f2f39dce594db53cdaf94cc18d;2018-07-25 02:13:42;2018-07-25 08:45:16;Organic
a9c32d57321def8484e14974c299f3bb8e47a786a69d4d35b56f42b64c1760e4;2018-07-25 02:39:44;2018-07-25 18:15:16;Organic
9c2b2451226d5f2b484f2ea760286d3c82ef257a2dfc1813ebcbd01bf242afb8;2018-07-25 02:57:30;2018-07-25 16:05:25;Organic
a9a8ad32a01486d98dde8a9fcd19965ca8653d38c00a235f0bab2c52cfe4498d;2018-07-25 03:01:05;2018-07-25 12:15:23;Organic
9117aa50a3c65c688e1de4883233f5c7221581ce7ea1fa9debe5b69df50c769a;2018-07-25 03:32:50;2018-07-26 10:30:14;Organic
6d1ee01a8da09dddb0e14eaf316fdc2d10b109972f6c7519ac011a9cec2cb9d7;2018-07-25 07:18:06;2018-07-25 08:00:29;Facebook Installs
6c1417f00a4760f7c1e6e34f8bbe702d7d81fcd8329e465be00c5f120ebb63e6;2018-07-25 07:20:00;2018-07-25 07:30:25;Facebook Installs
9b08c19c050d5692331a71cf4ffea72fd66d1256c46a8f8d13fc8b56e2da8abe;2018-07-25 07:40:31;2018-07-25 07:55:17;Organic
b5fbf0f6b074067d5914678c656b91bff73040408c1dad888832840989e925c6;2018-07-25 08:12:09;2018-07-25 08:20:34;Organic
822a5e688fdef619c5950f8913f8060030dacb40af67dc77b6d1945c99c93607;2018-07-25 08:27:12;2018-07-25 08:50:13;Organic
a3ffa10c366d587e2b80b13c2ca7c382e8fc18d4d2d3969aeaa53a63b0f303fa;2018-07-25 08:37:38;2018-07-26 14:59:02;Organic
38d174e43abed9c08a32e01716c2167db083c75d4b4cdb15de9d7ca8c1143cc3;2018-07-25 08:41:36;2018-07-25 09:19:42;Organic
3945a1f9d57d7e96da0c96631cf2a951fcdf55ffc0253a10be45fd2ff6a5bdb7;2018-07-25 08:48:18;2018-07-25 14:30:54;Organic
a8a128a7c1e3d49dcdc662645420d14d711552b487543d88df6fddfc0ade0299;2018-07-25 08:52:26;2018-07-29 02:34:40;PAR - AFILIZA - 05-2018
a8db2aa1a5175292304f1ba23511fc705ee674fbfc3b516a1ad685e10f8a37de;2018-07-25 09:01:14;2018-07-26 07:13:58;Coup Website
f05ccc521b87f529ead0c9e652d8f72129c8a2eef96716bcd1183e7550eb4264;2018-07-25 09:02:22;2018-07-25 13:32:11;Organic
5162300e35c23ad68d57fd352ad9075800344057271654849c0e9438d599ba27;2018-07-25 09:07:00;2018-07-25 09:30:13;Coup Website
dfe981a0fc596953eb7f060a2bc0b4d7b4f3fa61460d37b783898e44db616e1c;2018-07-25 09:14:38;2018-07-25 09:25:29;Organic
b4cf295f406be07cb4a5e211fac0338516c8545f799b1ea71bf0dd1b0d9725aa;2018-07-25 09:31:17;2018-07-30 09:05:22;Facebook Installs
e3b2ccd33e77cc0ab83183cfe1d3ef80dc578c5c2eee03b037e847dc216bf1ae;2018-07-25 09:32:53;2018-07-25 12:55:47;Organic
a9ed39813c6ea5c46ef26caf765d571718d931bca6a462749f9c67d7def1129b;2018-07-25 09:51:01;2018-08-04 11:15:23;Organic
3d450b6f1e0a28f37b0d3d1aaefbfef0d0558e37a30be9dd705d4cdae0958d39;2018-07-25 10:02:05;2018-07-25 10:15:13;Organic
f35f085f31815c3c7158153801ac28ee51c4061d096c10786ab1a48195f1fdf7;2018-07-25 10:10:54;2018-07-29 02:00:22;Affiliate
80600910aa6431cf510ade7ac9d080b8eedfe6be8d7f83b8cd4b82c106a0f02b;2018-07-25 10:19:10;2018-07-25 10:45:03;Organic
f907857e7fcbf842fc5b8eaab23c10924790f329cb34950d2d59a423530baf46;2018-07-25 10:33:47;2018-07-25 11:00:23;Organic
b463bf02fcc236fff52e811737c300ffdf3252c5963dbd1aa05ddcd04e9e094e;2018-07-25 10:34:14;2018-07-25 11:56:33;Organic
611ad64c602332c0e7aee0f002c82e34dda0c1704d90cd30c231c177d56323ea;2018-07-25 10:39:38;2018-07-26 13:15:13;Organic
a47672db43353589eb58813e0bd625cfd4479b806d312f52934a80c44e4e18e3;2018-07-25 11:22:11;2018-07-25 11:30:27;Organic
310eb9c9960b50917117a0039ddf7310a5a21ee61a2c3cee9227ce879ce444c6;2018-07-25 11:28:57;2018-07-25 14:50:17;Organic
c3d0c95ab7d32a66b2a15ef53dd6999e9f2fd49c68a00205cc1c81c467b0fc79;2018-07-25 11:41:28;2018-08-31 18:12:08;PAR Multipurpose 1TRAJET 2018-06
8c2f13ed46574e76a238811c9459761a9968d67deb824f437cd9fe9a914432ea;2018-07-25 11:45:32;2018-07-25 20:03:02;Facebook Installs
12dcbe44e01119af0b2771740b1444fdab6ea4d9812968adef367a65e74e3f76;2018-07-25 11:47:22;2018-07-25 13:17:03;Organic
7eda8a1817c1ca80fc58cd2bd37ed5b9118cba85a969491b21941cc897ed0638;2018-07-25 11:59:49;2018-07-25 12:10:23;Unknown
a326ccfffbaa2bb4f0ade30c950187e400b05ec1460e73c0db58e83d559723d7;2018-07-25 12:06:13;2018-07-25 14:09:19;Organic
0ffddc98758d3c5842127f17b191942aba6664ec2634c8e085339170c8c6cd4f;2018-07-25 12:16:58;2018-07-26 12:50:35;Organic
e49f874e17d8979a97af69b3348f8a359836073529b1486239eb6fc34e13a80a;2018-07-25 12:18:06;2018-07-25 19:35:24;Organic
f77eca97a0858936e89056269317afaaf3f6e383a7a4931340b2b4a9b5e82f51;2018-07-25 12:18:35;2018-07-25 12:25:23;Unknown
042c9812d27abaf1619c949cde92cae2a250b10b71cd3d38b73b59eb058e7005;2018-07-25 12:35:13;2018-07-25 12:45:20;Referral
64fa61d36a85a3e575ced59bc25b048e77a4edb62b622443c089928695059b95;2018-07-25 12:55:50;2018-07-25 15:10:15;Organic
fe5dc5d3140deecc557a44451c3b06e0d8af32f6dc9034b04d9358c15e31d6bf;2018-07-25 13:13:45;2018-07-25 13:28:56;Organic
689bea5f716854c19aaed719de7a42cf0288c72983f7e034bc9704ca5525c0ea;2018-07-25 13:14:18;2018-07-28 16:10:26;Organic
2708a62a45d7757ae283c31e0480985990af8217e36f677b0851150611578845;2018-07-25 13:16:33;2018-07-25 13:30:22;Organic
82e97079b79ef8c110030061976a4f98051f035f5a57e939210c383b30fc3765;2018-07-25 13:18:20;2018-07-25 13:27:22;Organic
b634550abd9852fd146c9cb5d3d2d69a8741adbd99352a36c863806211a0fc5f;2018-07-25 13:21:03;2018-07-25 13:50:13;PAR - AFILIZA - 05-2018
05248a14ca9b724eca28a1cef171613b86f858f9ae7adda51e22dd1e80eab07f;2018-07-25 13:28:37;2018-07-25 21:25:19;PAR - AFILIZA - 05-2018
1f26d38d0d7a124824e5b8a8da511d5bfb869b61629bdc46e03d6114b54a8d0a;2018-07-25 13:33:19;2018-07-27 22:55:58;Coup Website
eb13257dfcb6cdac4d4ddfa9e2225fbbfca30ba5fcc883c8332060ce6b09edcc;2018-07-25 13:56:34;2018-07-25 22:51:23;Organic
1d561046ec410fbd7d8199c017f8e25ec68f29c36f3721c76be376efecae9cc7;2018-07-25 14:00:32;2018-07-25 17:45:21;Organic
4081880fd8c0ddbd8122ee968343053007ab8cae0a907d842a082989b13199de;2018-07-25 14:17:00;2018-07-25 14:43:37;Organic
f000f63391222c9801c3153db6e3173119ce2ba5a325e6d6f57765b6abdceef6;2018-07-25 14:19:36;2018-08-01 18:29:00;Adwords UAC Installs
5f24ee271371a1c795cfa266e298a62fc2e1fb31753766e0ce2343370a78513a;2018-07-25 14:33:37;2018-07-25 14:42:16;Organic
09eac19795e4699ce8474c91782c2ef19865edf3be6fb6cb5af157b5a43cff1d;2018-07-25 14:34:55;2018-07-25 15:40:19;Adwords UAC Installs
9150d6aeea37c0f1ac79cecf970e4b564cea5ebc1f8bd462e6c8ca064fd1c4ff;2018-07-25 14:39:23;2018-07-27 10:46:39;Coup Website
dcf443e998abaf70c834820acd43ec716aa870df61606ea629fcc1946301edc0;2018-07-25 14:41:48;2018-07-25 15:20:58;Organic
812c407ae4d595f3f02387580010e94f4399bf14050cfe7294ec3e77e195c788;2018-07-25 14:43:08;2018-07-25 14:50:17;Instagram Installs
284afb7c2dc22b4315a468c6fe5e64a8269daf2b3c5b190df784cc5179371074;2018-07-25 14:51:55;2018-07-28 23:45:26;Facebook Installs
90e8eeac0c889182f41be47e7d643a35516114ad71de5f85f71f03fc4fcce776;2018-07-25 15:05:34;2018-07-25 15:51:32;Organic
506c40d0f9e8eb3de91d2ebe2bde663f826488b004d4e7fc85d79e81dfd2f157;2018-07-25 15:06:17;2018-07-27 05:18:48;Facebook Installs
8c01c809d685880303c5710cad80c426ae6cac689545f19fc4822063e590074f;2018-07-25 15:22:30;2018-07-27 09:39:34;Organic
2a77af5431d41bd6624595b87e1947ba5df97c8365c961116ea319b805ae3217;2018-07-25 15:36:08;2018-08-27 11:20:20;Organic
f6d01c4c71aef52f172021fbe2651403ff3b53078441e3b9a822a86e14b74b44;2018-07-25 15:42:41;2018-07-25 15:50:25;PAR - AFILIZA - 05-2018
0a9d53685fdba9230e0262872a4d3a57c569dc02fb321c2d79f15c5dda437fc5;2018-07-25 15:56:04;2018-07-25 16:28:08;Organic
e8a270e79b03a11db07455e56545e1ea1606acd43617af8de6e2f82667ed64d9;2018-07-25 16:16:58;2018-07-25 17:20:14;Affiliate
4185a3ff5c14da1d510d6373e403499e94daf1e0f1435d4ae7d523b365d756d4;2018-07-25 16:29:28;2018-08-17 10:05:24;Facebook Installs
0909f5008c43a882203b3b3fb61c6238470fd9b89e6df427f5848a7db5d2c837;2018-07-25 16:32:05;2018-07-25 17:17:52;Organic
665100c32b5599844a5fa88fb335d57caf4273150085699dca72a9354fe698f3;2018-07-25 16:51:02;2018-07-25 17:15:07;Facebook Installs
f7b31e32f8b99ea9a0fc46315b76a9d78b161ed780a0e0bf318694a1dfcb8fed;2018-07-25 17:05:15;2018-07-27 13:50:22;Organic
dc6d77e528276c58307fe2c3b08dec927f2bf4b53b269c8dd44e3628e5ff4353;2018-07-25 17:28:53;2018-08-02 21:18:56;Referral
d51c228c48b4a5b313592866e853133faab42678b4f04b62da6f0ff54c1120eb;2018-07-25 17:34:26;2018-07-25 21:20:33;Organic
90aeffb1727d368e4b079195fac26641b1fa962f02a80b8f2f418d079d7564a9;2018-07-25 17:52:51;2018-08-22 16:05:50;Organic
37036490937bff9f10905d0093516d1f7d2240509c434a24843631aebb32a3d1;2018-07-25 18:20:57;2018-07-25 19:18:48;Organic
14d9c33ad01ec6c294800578d0868ecc2d081b958518a67b7cd1602df50a6b93;2018-07-25 18:24:34;2018-07-25 18:35:17;Instagram Installs
de691e31eede1bad15755db3a8c8fdb8b5c769a49620e26acc19e602187dbba1;2018-07-25 18:55:37;2018-07-25 19:11:31;Organic
4f4d98dc0418444954d5f6383abdd72be5f2aa52fd221fed4fbc228188d0b239;2018-07-25 19:09:08;2018-07-25 19:15:16;Instagram Installs
5fb4a4ea996eef05436b5cf3460af6cc508c827c6c2662858900b603c48a35f9;2018-07-25 19:13:23;2018-07-25 19:25:15;Organic
e5c0c0a317f1a5133870c601ea6636cc47af61c1fda21c60edbe928503a30872;2018-07-25 19:32:51;2018-07-25 19:50:24;Organic
9dbac95b46905df946a283c6ab033531eac575e211fe4b874d317308b097f4eb;2018-07-25 19:32:56;2018-07-25 19:44:23;Organic
99fd93fa5c8c9578d5a8f3cbf453699eab7bd39f54ac9c8135bf4b982386c05b;2018-07-25 19:34:58;2018-07-30 23:29:17;Organic
56a609580ef2843e5444d159987734afddb677095f497c840075b053349a0933;2018-07-25 19:36:14;2018-07-29 11:35:24;Organic
86c12672100dccf30f7241a981d7f9027784b378ec5f79e0ec4ac557d3b02566;2018-07-25 19:54:58;2018-07-25 21:32:58;Organic
1c9592b3f88d3aa82b890b42e06d8f5a8f2701a97ac023dcb1e070a69665a300;2018-07-25 20:07:27;2018-07-25 20:20:17;Organic
7551a9757f4873cd86a47066f8bb8518b32a743b2a7e7b5ced0c2e8590c924d7;2018-07-25 20:12:08;2018-07-28 23:18:43;Organic
7db9cdabed657fd62760cee4801b3bc8f10250b04208934beb8d53700cc8ea09;2018-07-25 20:20:06;2018-07-26 19:34:26;Organic
6f3432e1abb37060e927c158976c2860247430c04dac554d198b51a706fe2b44;2018-07-25 20:23:16;2018-07-26 11:14:32;Facebook Installs
406f00a68ea7f070d1316ee6a9ddd5d8311efda0d0df6f3ee2970234e741ed81;2018-07-25 21:03:40;2018-07-25 21:10:13;Organic
8735d5eb871339fb857b606ce90b171966d542f97da68476aca0593155f9f383;2018-07-25 21:37:10;2018-07-30 16:45:26;Organic
8c89e2972c7cc012d96358e3decefbd53b27fa7c837ee396a11bdf8c2178f978;2018-07-25 21:49:27;2018-08-02 19:25:42;Organic
754b74d6e2bd7bd5dab8af10fea2d309f1dfd2c60d99515abd937925d0473314;2018-07-25 22:05:47;2018-07-25 22:41:23;Unknown
07e355d38aab551c0ca2f93a89f12fca316f7c065108054dfa3c478445a138f3;2018-07-25 22:43:18;2018-07-26 14:31:09;Organic
45680d23f0da22c7807acc78e4d39d017504a04eb16a271a3bce7a7e768dba51;2018-07-25 22:50:05;2018-07-25 23:15:06;Organic
027d5d1fdfa3fbdccd0798dcdeb8037c7b8eb62512704ca65e6a21eeef7bd8c7;2018-07-25 23:24:03;2018-07-25 23:35:22;PAR - AFILIZA - 05-2018
41b4337b6bf76035858bed394366e6f1dc6032ea01ef36d2e7b0eaaf06b9823a;2018-07-25 23:25:13;2018-07-25 23:40:04;Organic
48c66ff491b05a8761b2a6c5eba675ccf4dff3f0e2230965fec9c316e7d194da;2018-07-25 23:40:41;2018-07-26 17:22:52;Organic
3cc03b6fd722a68043331fcf402b0d95e73d37b07172fc4b4187f88485a9ba81;2018-07-25 23:41:16;2018-07-25 23:37:55;Organic
